Apr_2021,NEU,0.8195044994354248
Apr_2021,NEU,0.973206639289856
Apr_2021,NEU,0.8896604776382446
Apr_2021,NEG,0.9565260410308838
Apr_2021,NEG,0.963245153427124
Apr_2021,NEU,0.5933674573898315
Apr_2021,NEU,0.9803699254989624
Apr_2021,NEU,0.9799697995185852
Apr_2021,NEG,0.8038941621780396
Apr_2021,NEU,0.8870310187339783
Apr_2021,NEU,0.9610164761543274
Apr_2021,NEG,0.7170954346656799
Apr_2021,NEG,0.8662320971488953
Apr_2021,POS,0.9659740924835205
Apr_2021,NEU,0.6123588681221008
Apr_2021,NEU,0.972862720489502
Apr_2021,NEU,0.7375580668449402
Apr_2021,NEU,0.8466232419013977
Apr_2021,NEU,0.743649423122406
Apr_2021,NEG,0.9664907455444336
Apr_2021,NEU,0.9581711292266846
Apr_2021,NEU,0.9179056882858276
Apr_2021,NEU,0.9790183305740356
Apr_2021,NEG,0.860770046710968
Apr_2021,NEU,0.927683413028717
Apr_2021,NEU,0.9822518825531006
Apr_2021,NEG,0.9833327531814575
Apr_2021,NEU,0.6391037702560425
Apr_2021,NEG,0.9801726937294006
Apr_2021,NEG,0.9539070725440979
Apr_2021,NEG,0.8973602652549744
Apr_2021,NEG,0.9623151421546936
Apr_2021,NEG,0.8053252696990967
Apr_2021,NEU,0.6277919411659241
Apr_2021,NEU,0.6314802169799805
Apr_2021,POS,0.9883070588111877
Apr_2021,NEG,0.9617494940757751
Apr_2021,NEU,0.9738355875015259
Apr_2021,NEG,0.8501319289207458
Apr_2021,NEG,0.9031350016593933
Apr_2021,NEG,0.9526823163032532
Apr_2021,NEU,0.9806603789329529
Apr_2021,NEU,0.973404586315155
Apr_2021,POS,0.5517125725746155
Apr_2021,NEU,0.964568018913269
Apr_2021,NEG,0.8529377579689026
Apr_2021,NEG,0.9200807213783264
Apr_2021,NEU,0.8701851963996887
Apr_2021,NEG,0.984136700630188
Apr_2021,NEU,0.9787710309028625
Apr_2021,NEU,0.9816122651100159
Apr_2021,NEG,0.9499228596687317
Apr_2021,NEG,0.9311999082565308
Apr_2021,NEU,0.9378546476364136
Apr_2021,NEU,0.9338566064834595
Apr_2021,POS,0.9925280809402466
Apr_2021,NEU,0.9563312530517578
Apr_2021,POS,0.5672425627708435
Apr_2021,NEU,0.8590099811553955
Apr_2021,NEU,0.9758275747299194
Apr_2021,NEU,0.617401123046875
Apr_2021,NEU,0.9457688927650452
Apr_2021,NEG,0.7182118892669678
Apr_2021,NEG,0.9828054308891296
Apr_2021,NEG,0.9780558347702026
Apr_2021,NEU,0.6182947754859924
Apr_2021,NEU,0.9754555821418762
Apr_2021,NEU,0.7539544701576233
Apr_2021,NEU,0.981074869632721
Apr_2021,NEG,0.7424888610839844
Apr_2021,NEU,0.9655279517173767
Apr_2021,NEU,0.9778899550437927
Apr_2021,NEU,0.9793018102645874
Apr_2021,NEG,0.9848382472991943
Apr_2021,NEU,0.9587767124176025
Apr_2021,NEU,0.7579603791236877
Apr_2021,NEU,0.9491063356399536
Apr_2021,NEG,0.9836270809173584
Apr_2021,NEG,0.9849608540534973
Apr_2021,POS,0.9887816309928894
Apr_2021,POS,0.9890270233154297
Apr_2021,NEU,0.9626297950744629
Apr_2021,NEU,0.9764941334724426
Apr_2021,NEG,0.7556729912757874
Apr_2021,NEU,0.6661131381988525
Apr_2021,NEU,0.9815001487731934
Apr_2021,NEU,0.9816632270812988
Apr_2021,NEG,0.5888935327529907
Apr_2021,NEG,0.5623471736907959
Apr_2021,NEU,0.9734445810317993
Apr_2021,NEU,0.5952179431915283
Apr_2021,NEU,0.9228689074516296
Apr_2021,NEU,0.9488310813903809
Apr_2021,NEU,0.5238227248191833
Apr_2021,NEU,0.9607377648353577
Apr_2021,NEU,0.9772483706474304
Apr_2021,NEG,0.519145131111145
Apr_2021,NEG,0.6708681583404541
Apr_2021,NEU,0.8712524771690369
Apr_2021,NEU,0.9664134383201599
Apr_2021,NEU,0.9491301774978638
Apr_2021,NEU,0.8769845366477966
Apr_2021,NEU,0.658282458782196
Apr_2021,NEU,0.5303263068199158
Apr_2021,NEU,0.5303263068199158
Apr_2021,NEU,0.5303263068199158
Apr_2021,NEU,0.5303263068199158
Apr_2021,NEU,0.5303263068199158
Apr_2021,NEU,0.5303263068199158
Apr_2021,NEU,0.5303263068199158
Apr_2021,NEU,0.5303263068199158
Apr_2021,NEU,0.9811279773712158
Apr_2021,NEU,0.5825555324554443
Apr_2021,NEU,0.6107770204544067
Apr_2021,POS,0.5146929025650024
Apr_2021,NEU,0.9844047427177429
Apr_2021,NEU,0.9817209243774414
Apr_2021,NEG,0.950313925743103
Apr_2021,NEU,0.9798176884651184
Apr_2021,NEG,0.6675699949264526
